"author/last_played","author/num_games_owned","author/num_reviews","author/playtime_at_review","author/playtime_forever","author/playtime_last_two_weeks","author/steamid","comment_count","hidden_in_steam_china","language","received_for_free","recommendationid","review","steam_china_location","steam_purchase","timestamp_created","timestamp_updated","voted_up","votes_funny","votes_up","weighted_vote_score","written_during_early_access"
"1712001887","0","32","529","786","0","76561198015612012","0","true","italian","false","161959061","Like the good old times","","true","1711986436","1711986436","true","0","0","0","false"
"1712008698","0","4","456","911","0","76561198130977364","0","true","english","false","161953796","These games are a must play.","","true","1711981317","1711981317","true","0","0","0","false"
"1721609279","589","109","404","514","33","76561197970639922","0","true","english","false","161932332","My absolute favorite game from the PS1 era. I can't say enough good things about Metal Gear Solid, its a game I would highly recommend to anyone. This master collection port is probably the easiest way to pick up and play the game on PC, and the latest update has ironed out the majority of the technical issues it had.

That aside, it is a very bare-bones port. It is a straight emulation of the PS1 version, there are no enhancements of any kind to gameplay or visuals, and I would very HIGHLY recommend playing it with a controller. You do get some nice bonuses, however, in the form of every language variant of the game, the stand-alone VR Missions game, and the previously japan-only MGS Integral.

As I said before I would highly recommend MGS to anyone, its an amazing game that should definitely be experienced at least once.

","","false","1711949783","1711949783","true","0","11","0.594092011451721191","false"
"1711921876","0","65","26","26","0","76561198068845368","0","true","spanish","false","161912506","Me parece increíble que en pleno 2024 tengan la poca vergüenza de vender este juego sin haber tenido la decencia de arreglar cosas mínimas.
No tiene ni widescreen support, ni una resolución (pantalla y texturas) acorde a la época actual (ya ni hablemos del ultrawide), audio de mala calidad, resolución de mierda para los textos (cuesta hasta leerlos). ¡Y todo esto lo he visto en los primeros 20 minutos de juego! No me quiero imaginar la de fallas que podría sacarle alguien que se complete el juego.
Por ahora me lo pasaré pero en Duckstation con todas las mejoras que he comentado.","","false","1711922323","1711922323","false","0","11","0.611338376998901367","false"
"1711918998","0","4","218","218","0","76561199259151293","0","true","english","false","161909415","this Game is Fun when you wanna watch you're friends suffer at stealth and stuff","","false","1711919029","1711919029","true","0","0","0","false"
"1711863191","41","19","585","585","0","76561198425768148","0","true","english","false","161859052","still holds up today, very fun game","","true","1711863210","1711863210","true","0","1","0","false"
"1711814685","31","10","1296","1296","0","76561199488752367","0","true","english","false","161838421","Solid game","","true","1711837985","1711837985","true","0","0","0","false"
"1711852173","272","2","920","951","0","76561197990182701","0","true","english","false","161834723","It's classic MGS, what more can I say? They could've at least ""remastered"" the resolution/graphics though.","","true","1711834076","1711834076","true","0","0","0","false"
"1711601669","525","34","732","732","0","76561198028483366","0","true","english","true","161776737","Solid ports for modern pcs. They are really just no more than that though. Functional ports of great games. The bonus content is a really good addition and the border art instead of black bars for 4:3 aspect was a nice touch. No issues or crashes and I can see it has had plenty of updates.","","false","1711770769","1711770769","true","0","1","0.501742184162139893","false"
"1711733148","0","3","1002","1002","0","76561199586380792","0","true","russian","false","161746891","Это порт игры с пс1, многим это не нравится, но коллекция на то и коллекция, а не ремастер или ремейк чтобы не быть переделаной, единственная проблема - игра по стандартну блюрная, но поставить 1 маленький мод и будет играться отлично.","","false","1711737761","1711737761","true","0","0","0","false"
"1711725292","0","6","318","318","0","76561198042188869","1","true","brazilian","false","161733575","A disposição dos comandos no teclado e a falta de possibilidade de usar o mouse tornam inviável jogar com o teclado ( que não pode ser configurado).
Eu jogo no computador justo pela possibilidade de usar teclado e mouse. Se eu quisesse jogar um jogo do playstation/ xbox com o controle do playstation/xbox, eu jogaria direto no vídeo game.
A experiência é de jogar um jogo num emulador.
Não fizeram uma versão para computador. Fizeram apenas uma emulação de um jogo de videogame","","true","1711725819","1711725819","false","0","3","0.52173912525177002","false"
"1711275359","197","16","6","6","0","76561199064858340","0","true","russian","true","161656380","Конкретно мгс 1 в стиме я не рекомендую, оно мало того что очень ограничено в настройке, когда как на эмуляторе что угодно легко настраивается так здесь ещё и русский язык не завезли, спасибо, пойду нормально поиграю в мгс","","false","1711638011","1711638011","false","0","0","0","false"
"1711587157","828","125","1491","1491","0","76561198238180742","5","true","english","false","161620455","Amazing Experience. I dont know what to say, its basically half game, half movie, and also part anime, kinda like James Bond meets giant mech anime. 

Gameplay:
The stealth parts were okay-ish, the boss fights were insane and over the top, I love it. Only the constant back tracking really bother me and the controls on the sniper boss fights were really trashy. But overal, this game is a SOLID (lol) experince, both as a game and as a movie.

PC port controversy:
The PC port of the Master Collection is actually quite decent. It delivers the experience of playing through a Playstation 1 game, which is what Metal Gear Solid 1 is. It could be better? Yes. It could. But its an okay-is port if youre looking for a playthrough faithful to the PS1 version of the game.

09/10","","true","1711587670","1711587670","true","0","22","0.662644147872924805","false"
"1711567446","97","19","746","746","0","76561198250638176","0","true","english","false","161603285","My snake is solid","","true","1711567987","1711567987","true","1","1","0.523809552192687988","false"
"1711497230","0","1","683","683","0","76561198054384688","0","true","english","false","161546634","I am only writing this because I am angry. Played great the couple of days after I got it. Now today there is an update and now it keeps taking me out of full screen to a black window with the game still running (can hear it still running). Fix what you broke and I'll change my review.","","true","1711497548","1711497548","false","2","18","0.624646544456481934","false"
"1715215219","168","30","10","11","0","76561198870776342","0","true","english","false","161546527","How did you make this game 13 GB","","true","1711497417","1711497417","false","19","62","0.686157524585723877","false"
"1711454024","0","1","9","9","0","76561198163074855","0","true","czech","false","161519296","!!! Moje hodnotenie sa týka užívateľov SteamDecku !!!

Hoci je hra oficiálne označená nálepkou hrateľná na SteamDecku, tak bohužiaľ tomu moja skúsenosť neodpovedá. Hra sa seká, čoho výsledkom je rozbité audio a extrémne nízky frame rate. Po zbežnom Googlení som našiel nejaké spôsoby, ako to fixnúť, ale nebude stačiť pohrať sa so základnými nastaveniami. Ak si hráč, ktorý čaká out-of-the-box zážitok, tak tento titul preskoč alebo počkaj na prípadné updaty.

Čo sa týka samotnej kolekcie, tak POZOR nejedná sa o remake, ale o kompiláciu pôvodných hier s bonusmi v peknom, jednotne ladenom menu.","","true","1711471196","1711471196","false","0","0","0","false"
"1711469512","132","19","1176","1176","0","76561198883685140","0","true","french","false","161517768","m'attendais pas au twist vers la fin du jeu, les graphismes et certaines commandes ont peut être mal vieillies mais le gameplay reste bien et les boss aussi, pas trop dur et pas trop faciles. et l'histoire est top 'fin bref allez l'acheter","","true","1711469758","1711469758","true","0","1","0.523809552192687988","false"
"1711192096","630","101","1686","1686","0","76561198030003400","0","true","italian","false","161497146","[b ]Cominciamo parlando del gioco: [/b]

Beh è METAL GEAR SOLID, titolo che oltre a fare da capostipite al genere stealth ha anche rivoluzionato il modo di raccontare storie facendolo avvicinare al mondo del cinema, da qui in poi molti sviluppatori hanno fatto lo stesso arrivando ai giorni nostri dove i videogiochi ormai non hanno più nulla da invidiare ai film.
Titolo che in più occasioni rompe in maniera geniale la quarta parete parlando direttamente al giocatore, non starò qui a parlarvi del famosissimo Psycho Mantis.
Insomma, il capolavoro che ha fatto diventare famoso in tutto il mondo il maestro Hideo Kojima.

 [b] Ora però la parte più dura, parliamo del porting: [/b]

Purtroppo il gioco è stato portato su PC e console nella maniera peggiore possibile, una emulazione 1:1 della versione PlayStation con tutte le problematiche del caso!
Vi troverete a giocare con la risoluzione nativa della PlayStation 1 di 320x240 e se giocate la versione PAL (Europea) vi troverete il frame rate a 25fps, mentre la versione NTSC (Americana/Giapponese) andrà a 30fps, quindi la comunicazione di Konami dove dichiarava che la risoluzione era di 1080p era FALSA, anzi fuorviante perché effettivamente il gioco va in 1080p ma solo nel menu.

Potevano fare molto di più per esempio dare la possibilità di giocare in inglese con sottotitoli in italiano e magari allineare tutte le versioni ad andare a 30fps.
Invece hanno preso letteralmente la ROM del gioco e fatta andare tramite un emulatore interno senza sforzarsi minimamente di renderlo presentabile.
Potevano prendere spunto dall'emulazione tramite DuckStation dove ormai si è raggiunto un livello incredibile.

Fortunatamente su PC esistono MOD che ne aumentano la risoluzione oltre a cambiare formato in 16:9 andando a sistemare quello che dovevano fare sin dall'inizio gli sviluppatori.

Per concludere, il gioco è ottimo ma il porting è scadente, detto questo non mi sento di consigliarlo.","","false","1711448234","1711467686","false","0","2","0.541666686534881592","false"
"1711415839","0","9","843","843","0","76561198042009095","0","true","english","false","161480660","Classic","","true","1711422571","1711422571","true","0","0","0","false"
"1708564815","0","35","6","6","0","76561198135386171","0","true","english","false","161477980","get an emulator","","true","1711418962","1711418962","false","3","14","0.51983952522277832","false"
"1713381353","81","30","7078","7127","0","76561199218503014","0","true","english","false","161449908","good but missing full translation for integral and reading game memory from steam","","true","1711390607","1711390607","true","0","0","0","false"
"1711371763","213","86","105","120","0","76561198155519130","0","true","english","false","161418960","I just want to see snake's cheeks in 4k but they didn't even add resolution fixes so like 7/10","","true","1711357132","1711357132","true","1","0","0","false"
"1712040080","0","24","252","427","0","76561197984914230","0","true","english","false","161417480","Great place to start and plays pretty well.","","true","1711354590","1711354590","true","0","0","0","false"
"1711316748","0","16","195","195","0","76561198123642879","0","true","english","false","161407575","Extremely bad port.
No widescreen support.
Pixels are off.
Controller support is mid.
Audio is washed out.
Mods needed to fix there lack of care. 
","","true","1711338592","1711338592","false","0","5","0.507148921489715576","false"
"1711331440","0","88","1226","1226","0","76561198964850284","0","true","english","false","161407409","Un juego impresionante, me ha encantado casi todo, lo único que no me gustó fue el port que es bastante malo, hay secciones en el juego que son imposibles de pasar con esta versión del juego ya que no tienes la caja original. Pero bueno es un juegazo atemporal y una obra maestra para la época en la que salió. Lo recomiendo mucho, pero tienen que ver guías para saber que hacer en dos partes específicas (Para la parte del CD y para Psycho Mantis)","","true","1711338370","1711338370","true","0","0","0","false"
"1711320320","0","23","1210","1210","0","76561199559333653","0","true","english","false","161392455","My Snake was Solid the whole time","","true","1711320339","1711320339","true","3","0","0","false"
"1707174569","0","6","865","865","0","76561198846086598","0","true","english","false","161388230","Great game, game play is dated but has charm, story is amazing 
Fine port (no critical analysis skills)
worth playing if you haven't","","true","1711316218","1711316218","true","0","0","0","false"
"1711246645","477","102","709","709","0","76561198157912026","0","true","english","false","161312572","It's less clunky than expected and honestly holds up quite well.","","true","1711246966","1711246966","true","0","0","0","false"
"1711668371","363","22","650","926","0","76561197972392167","0","true","english","false","161303000","You're just as beautiful as the day I lost you.","","true","1711237007","1711237007","true","0","19","0.725730597972869873","false"
"1711207157","0","13","1148","1148","0","76561199469641850","0","true","japanese","false","161266310","一切抵抗することなく服従を選んだ俺は愚か者なんだろうか・・・
二周目はちゃんと抵抗したよ？
ちゃんと助けてあげられた。
俺みたいにそっこうで服従しちゃった人がいたら、ぜひステルス迷彩を装備して二周目をしてほしい。","","true","1711207443","1711207443","true","0","0","0","false"
"1711200230","537","177","1305","1320","0","76561198271805483","0","true","english","false","161253865","I love metal gear so much it is the best series","","true","1711198846","1711198846","true","0","0","0","false"
"1707466100","216","59","197","197","0","76561198820286566","0","true","english","false","161224806","not HOTLINE MIAMI","","true","1711171475","1711171475","false","5","3","0.426538258790969849","false"
"1705080970","195","13","618","618","0","76561198978380365","0","true","spanish","false","161202214","Snake..? What happened?.. Snake!?.. SNAAAAAAAKEEEE!!

*tum tum tururun... CHAN CHAN CHAN* ... *Ruido de corchazo*","","true","1711149793","1711149793","true","6","12","0.679789304733276367","false"
"1712044407","0","8","69","645","0","76561198059989050","0","true","english","false","161156187","A game i will forever remember that opened my mind up not different types of games but so much more.  Easily one of the GGOAT. Fission Mailed","","true","1711116092","1711116092","true","0","1","0.508403360843658447","false"
"1711303845","0","1","195","1155","0","76561199021295371","0","true","english","false","161137574","It dosent save","","true","1711100248","1711100248","false","1","0","0.476190477609634399","false"
"1711038656","222","3","477","477","0","76561198037023685","0","true","english","true","161134578","Was such a blast to play through this game again!  Playing with a PS5 controller, the controls feel smooth, slick and great as always.  Having played this game when it originally came out, playing this gives me such an overwhelming feel of nostalgia and am glad that we can play these games again!","","false","1711097158","1711097158","true","0","0","0","false"
"1711093202","261","102","572","572","0","76561198298848663","1","true","brazilian","false","161131035","Liquid!!!!!!!!!!!!!!!!!!!!!!","","true","1711093242","1711093242","true","1","1","0.517241418361663818","false"
"1711679311","155","10","230","977","0","76561198998409017","0","true","english","false","161055541","Soho, Tribeca, three hoes, trifecta","","true","1711013853","1711013853","true","0","1","0.52173912525177002","false"
"1711483238","91","39","485","831","0","76561198969128382","0","true","english","false","161032904","snake :)","","true","1710980670","1710980670","true","0","0","0.491431444883346558","false"
"1710976206","0","27","865","865","0","76561199061214187","0","true","english","false","161030722","will make you like men","","true","1710977929","1716990379","true","0","0","0","false"
"1710903212","0","27","922","922","0","76561199015055918","0","true","english","false","161029548","love can bloom on a battlefield","","true","1710976532","1710976579","true","0","1","0.515253424644470215","false"
"1710969590","0","1","916","916","0","76561198071220725","0","true","english","false","161023283","after losing several hours play time due to a crash, this game need a continue option, to continue from a checkpoint not just a save point, fuck this game","","false","1710969675","1710969675","false","3","0","0.456431567668914795","false"
"1702872979","118","25","600","600","0","76561198239158944","1","true","english","false","161001464","Good port of a legendary game. Only negatives are the lack of customized controls (Konami confirmed a fix soon) and how long it took to bring more Metal Gear to Steam.
-
Unfortunately, nowadays you have GEEKS that want to drown everything in 4k and ultra-realistic poopgraphics using emulation. Even this game from 1998. But where are those good old fashioned pixels, on which we used to rely?
Lucky there's a Metal Gear Guy.
Also I frickin' hate Kojima worshippers. They're like a bunch of Megs.","","true","1710949427","1710949427","true","5","10","0.55624997615814209","false"
"1717157424","0","9","2245","2658","0","76561199201221242","0","true","french","false","160987162","parfait mais c est une mauvaise emulation","","true","1710937208","1710937208","true","0","0","0","false"
"1711085919","0","63","93","1011","0","76561198079466685","0","true","english","false","160973676","With the release of update version 1.5.0 this game has been saved. 
I do agree this port could've been way better, but thankfully it is now currently playable and quite enjoyable if you decide to purchase this game on a sale! But, if you have console... I prefer the console and would even say that the Master Collection is overall better on console when it comes to just MGS1, because the 16:9 ratio actually looks good on a modern 4k TV. 
 
I do not want to spoil the game, as it is one of the most revolutionary games ever made when it comes to story telling in video games! This might be a stealth game, but deep down... this series is telling an Anti-war story, & is a incredible critique on A.I. 

The main plot of the game is essentially you play as Solid Snake, a former Green beret, special operations solider for FOXHOUND unit, he's considered one of the best spies, and overall the GOAT. He is soon forced to come out of retirement to stop a special forces unit FOXHOUND turned terrorist group. FOXHOUND has taken control of a military base in Alaska (named Shadow Moses), and have threatened the United States with nuclear warfare if not given the remains of Big Boss. Your task is to stop FOXHOUND and figure out who is behind this group and why Snakes former unit had gone rough. As you play the game, you soon figure out there might be a deeper conspiracy behind the capturing of Shadow Moses. 

The main theme of the first Metal Gear solid is Genes. That your genes/DNA do not dictate your life/fate, regardless of what you inherit from your parents, Some genes may put you at a higher risk for something, but that doesn't mean that they will cause or affect said circumstances. Some genes are expressed and some are not. Some are Dominant genes and some are Recessive. For example, having a gene which allows one to retain more fatty tissue than others, does not necessarily dictate that you can never be an athlete. A lot more comes into play than just genes when dictating the terms of how you make your life out to be. 

Overall, Metal Gear Solid works as a story, and a game because it's a perfect weird mixture of espionage stealth action, it has unique supernatural elements, technology and the fact it's philosophical; as it makes you think about the greatest aspects of life and why it's important to love yourself and your loved ones. 
Because this game was so impactful for it's time, it gets my personal 10/10","","true","1710921033","1711343894","true","0","0","0","false"
"1713492688","497","392","176","2329","0","76561198049840197","0","true","english","false","160970686","Probably the best way to play the original Metal Gear Solid in current year. 

The GoG version only has the original PC port, ""Metal Gear Solid: Integral"". This has both Integral and the PS1 original. Plus exclusive novelisations.
Meanwhile for those who want an authentic experience, copies of original PS1 release likely have disc rot at this point and are thus unplayable. Couple that with the insane price of retro gaming hardware and its almost impossible to even attempt to play the ""original"".

The only real choice is between this, and emulating.
Personally I prefer this version. Easier to set up and run, with no risk of getting a cease and desist letter from my ISP or a virus from some sketchy pirating website. 
Yes, emulation COULD have superior graphics through the use of filters, which are most definitely NOT how the game was intended to be. But get off your graphics high horse, this is literally a PS1 game. You can put as much lipstick on him as you want but Solid Snake's face is literally three lines on a flat beige texture-less tube. There's just nothing here to pretty up in the first place.

The biggest issue with this port in my opinion are the weird choices for KBM controls. Not that they are unusable, just weird. WASD to move, E/M to unequipped weapons & items, 9/0 to open inventory, space to crawl, F for first person, U to grab and enter to shoot/interact. 
Plain bazzar. Yet still SO much better than the controls we got for Zone Of The Enders on PC.
Also you CAN rebind the controls but only on controller and only through Steam itself, the game has no control menu. But you don't need a third party program or anything as some outdated reviews and angry form users claim. 

I know some players have complained of glitches. yet I've encountered exactly NONE that were not already in the original version. Some times models just undulate. Some times you can look through a gap in the world and glimpse the sky box. That's how it was on a console back in 1998. 

If someone who never played MGS asked me how to best play the game, I would direct them here.
Are there better options? Perhaps in emulation. But the risks associated, plus the added challenge is a major turn off for most users.

I do miss playing this game on my PS1, with full surround sound on a home speaker set up. But that's no longer really an option thanks to Sony's antiquated disc design. 

","","true","1710915710","1712172370","true","0","1","0.466284066438674927","false"
"1712595625","0","49","741","766","0","76561198121224172","0","true","english","false","160939799","
⠀","","true","1710877350","1710877350","true","0","0","0.466426044702529907","false"
"1710315180","0","196","328","328","0","76561198050495513","0","true","english","false","160897230","ARE YOU AN OTAKU TOO?

10/10 game
6/10 port
11/10 kojima


","","false","1710829222","1710829222","true","4","51","0.793827533721923828","false"
"1710804999","0","10","374","374","0","76561199223720572","0","true","english","false","160891514","My snake is solid","","true","1710820105","1710820105","true","0","0","0.449936836957931519","false"
"1710811071","424","148","724","724","0","76561198083070892","0","true","latam","false","160884975","El juego es solido.

El port no.","","true","1710811253","1710811253","true","0","5","0.598832964897155762","false"
"1710790064","0","3","1201","1205","0","76561199533247157","0","true","italian","false","160865892","Purtroppo non ho potuto giocarci durante la mia infanzia e l'ho recuperato adesso. Inutile dire che non vedo l'ora di giocare i prossimi titoli della saga. Stupendo!","","false","1710789760","1710789760","true","0","0","0","false"
"1711474650","0","6","582","947","0","76561198406964203","0","true","english","false","160863409","Play this game. Please.","","true","1710787301","1710787301","true","0","0","0","false"
"1718562663","717","48","162","361","0","76561199035631674","0","true","turkish","false","160759977","Kader bu oyunu bitirmeme izin vermiyor. Alihanını Sikeyim Konami.

Sonunda bitirebildim. Bu seriye ilk önce 2015 yılında bilgisayar dersinde okulun verdiği pc ile hangi oyunları indirsek diye arkadaşla konuşurken neden MGS'yi indirmeyelim dedik ve indirdik ama şu zamana kadar o başlangıç dışı bir kere bile yüzüne bakmadan kapadım çünkü hitap etmiyordu. Ta ki bu tarz oyunlar yavaştan ilgimi çekmeyi başlayınca kenarıma koyup bir gün oynarım bahanesiyle listeme ekledim ve her ne kadar pc ye gelmiş olsalarda malum port durumundan ötürü uzak kaldım ve bende geç olsun güç olmasın diyip Duckstation'dan kurdum ve bugün 18 mart 2024 tarihi ile neredeyse 9 yıla aşkın süredir bitiremediğim oyunu bitirdim. Hideo Kojima ise benim hep ilham alıp fikirlrini sevip saydığım adam olduğu için büyük usta olmuştur her zaman (ikimizde aynı bölümü okuyormuşuz goat) ve bu oyun bunun devrimsel başlangıcı olmuş diyebiliriz umarım ilerki yapımlarda da kalitesini konuşturmaya devam eder. Ayrıca oyun sonuna kadar akıcı ilerleyip sonda anlatmak istediği mesajı gerçekten etkileyici ve akılda kalıcı bırakmayı başarmışlar gerçekten etkileyiciydi müziklerini ise playlistime ekledim. AMA GEL GELELİM BU PORTA ULAN ORRROOSPU ÇOCUJLARI HİÇ MŞ UTANMADINIUZ LAN ANANSINUDÖLÜNÜ SİKTŞKLERİM BU PORT NE BU PORT ORRROSPSU ÇOCUCJLARI REMAKE GETİRİN ŞUNA İLAHİNİZİ SİKERİM... valla incelemeye olumlu vermek elimden gelmiyor düzeltin ln şunu.konami gibi düşünmek için otistik olmaya gerek yok amk bu japonların kafalarını sikeyim hayırlı sahurlar","","true","1710680104","1714461767","false","10","1","0.471664160490036011","false"
"1710673031","0","27","14","20","0","76561198136232554","0","true","english","false","160750168","Overal it plays well, but for me the sound/music/voices etc are cutting are off, either its staticky sound or cuts in n out but this is for the first game, 

all the others are fine to play and the music and voices etc are fine on other games of this","","false","1710671174","1710671249","false","1","1","0","false"
"1710849269","0","8","1037","1748","0","76561197980806516","0","true","english","false","160737896","one of the best games I have ever played... I dont know why i waited so long to play through this entire series!","","true","1710660110","1710660110","true","0","3","0.529949605464935303","false"
"1710834345","0","4","1261","1377","0","76561199109741681","0","true","japanese","false","160732403","そこまで悪い内容ではないし、みんなの思うメタルギアがここにはある。","","true","1710653566","1710653566","true","0","0","0","false"
"1720248578","190","88","245","565","0","76561198101271408","0","true","english","false","160727455","Honestly feels like how a Japanese man would adapt a Tom Clancy novel. 
","","true","1710648162","1710648162","true","1","1","0.523809552192687988","false"
"1710739775","336","3","865","1161","0","76561198087260513","0","true","english","false","160711318","pretty good","","true","1710631306","1710631306","true","0","0","0","false"
"1712099834","331","20","992","2367","0","76561198092408791","8","true","english","false","160701159","This review is about the PC port rather than the game itself. I highly recommend playing MGS1 if you haven't already.

Thankfully, as of Ver.1.5.0, this is the best way to play MGS1. It's for the most part a basic emulation of the PS1 version, which automatically makes it vastly superior to the atrocious PC port from 2000, but there's some nice additions as well.

[list]
    [*]Regional versions (NA/EU/JP) of both MGS1 and VR Missions are available. The once Japan-exclusive Integral version is included as well, though some menu text is unfortunately still in Japanese.

    [*]A new pause menu where you can access various settings, but more importantly can be used to pause cutscenes.

    [*]A (PC-exclusive?) Controller Response Speed setting that, when switched from Stable to Fast, trades what I assume is authentic input latency for more responsive gameplay.

    [*]Optional wallpapers to fill the blank space that the game screen doesn't use, as well as a few (also optional) screen filters.

    [*]The script for MGS1 and a ""Master Book"" are included. They'd both be proudly displayed on a shelf if they weren't digital.

    [*]You can [spoiler]add save data from other PS1 Konami games for Psycho Mantis to read.[/spoiler]

    [*]Disc swapping is automatic.
[/list]

The biggest flaw of this port is the comically bad and unchangeable keyboard controls (E+M opens the new pause menu lmao), but a controller is the best way to play the game regardless since it uses analog input and vibration. While neither feature is essential, the former makes precision actions easier, and there's a few moments where the latter is used quite creatively.

Again, while there's some pretty good additions, this is otherwise a straight PS1 emulation, so don't expect 8K 144FPS support. However, if that doesn't bother you, or you're actually cool enough to prefer the original resolution and framerate, this Master Collection version is a solid way to play a Solid game.","","true","1710621924","1712369503","true","0","69","0.837773680686950684","false"
"1710944105","0","20","245","891","0","76561199257109957","0","true","czech","false","160697644","wheres gassy snake","","true","1710618905","1710618905","true","0","0","0","false"
"1710935779","45","1","779","933","0","76561199080078143","0","true","italian","false","160684256","fenomenale","","false","1710608183","1710608183","true","0","0","0","false"
"1710596168","227","1","898","899","0","76561198870016414","0","true","turkish","false","160668191","yılın oyunu","","false","1710596153","1710596153","true","0","1","0.505753159523010254","false"
"1710710903","57","5","11","862","0","76561198796816997","0","true","english","false","160636993","This is a terrible port on pc. The company seems to not be aware of any pc users playing this game. Do not play this game with it's terrible frame rate, horrible controls, and even worst development. Terrible company. Cannot change keybinds, and mouse support is non existent. And is capped of 720p, terrible. Vol.2... Let's hope, but remain doubtful. Definitely do not recommend.","","false","1710562361","1710562361","false","3","10","0.51137840747833252","false"
"1710556089","0","27","11","15","0","76561197997822048","0","true","tchinese","false","160630851","沒有日文掰","","true","1710555313","1710555313","true","0","0","0","false"
"1712187491","0","1","1315","2084","0","76561198376160393","0","true","english","false","160629284","i like when he kissed shotacon or whatever his name is","","true","1710553525","1710553525","true","3","3","0.50910574197769165","false"
"1710542353","0","48","881","881","0","76561198826265576","0","true","english","false","160620374","she metal on my gear until i'm solid","","true","1710543208","1710543208","true","38","49","0.718139052391052246","false"
"1710538042","0","7","162","162","0","76561198005868840","0","true","english","false","160615583","even after update 1.5 the cutscenes stuck  and the update fixes are ""Fixed an issue in which certain cutscenes stopped playing""
dont bother buying this bad port. Buy the GOG version is pc version and better.","","true","1710538239","1710538239","false","1","11","0.561505556106567383","false"
"1710532284","0","6","5","5","0","76561198041176625","0","true","english","false","160609634","Im guessing Konami has  hard times since they released this game without any remastering. Video clip says you will be impressed but jesus christ this actually looks like the old ps1 version running on 4K monitor, stay away from this scam. Naturally the original game was amazing during the time it was released but this is just BS.","","false","1710532579","1710532579","false","0","5","0.499769032001495361","false"
"1702237565","252","7","695","695","0","76561198371112790","0","true","english","false","160535837","kept you waiting, huh ?","","true","1710447179","1710447179","true","0","0","0","false"
"1709978591","874","5","21","21","0","76561198134555616","7","true","english","false","160529425","eff konami. cashgrab, zero love and lazy ""port"". needs mods to be playable. so, konami can't or won't do the work, so fans have to.
there are free alternatives, i can't suggest people to use them, but if somebody dares to suggest it, they should. but i'm not, i'm just suggesting someone to suggest it.

this is insanely lazy and just konami taking a tingle in faces of the fans. 

i cannot stress this enough: EFF KONAMI. EFF KONAMI SO EFFING MUCH.","","false","1710440896","1710560015","false","4","46","0.553592562675476074","false"
"1710765120","0","3","194","504","0","76561198075419587","0","true","italian","false","160527459","Il migliore di sempre!","","true","1710438981","1710438981","true","0","0","0","false"
"1712898562","554","124","2732","2753","0","76561198048002158","1","true","english","false","160472809","I really enjoyed playing this game. I think it was one of the first games I ever played, that was a stealth action type game. I think Splinter-Cell was a game that I played much later in life. I actually never owned this game on the PlayStation 1, I actually had a demo disc of the game back then. That I always kept playing over and over. Being able to beat this game now and seeing how it can end, depending on the ending you do get. I can say it's a great game to play. Even playing the VR missions is a great way to learn how to play the game before you start playing the actual game. And now that I've beaten this game, some parts of sons of liberty make more since to me. 

Being able to find the Camera and take pictures of moments in the game, and getting the chance to find a ""ghost"" in the picture is a neat way to get more info about the game. But might be a challenge to do if you don't know about it. And thankfully there's a strategy guide that you can use to help you learn about all that. And other secrets as well.

The last boss fight you have in the game is really hard at least it was for me. It's a timing thing and it's very brutal. But if you're savvy with Steam's controller support you can make a turbo button to make that fight a little easier on you. Or try to beat the boss yourself with fancy dodge moves and well timed kicks or grabbing skills to knock the boss down to stop them from getting a combo on you. 

Also, being able to hide in a box is not only really funny, but you can actually climb into the back of some trucks in the game. And use some of the boxes you find throughout the game as a fast travel of sorts too.

If you end up beating it a few times on the harder game modes, you can even have the main character Snake, in a Tux. I think this is an easter egg to some of the more classic Spy movies like the James Bond 007 movies. Cool thing is Snake is not the only character this applies to. So keep an eye out for those too when playing this again on the same save you beat it on.

So the TL;DR of it is: It's a fun game, hard at times and full of little secrets. With some fun replay value to it. I'd say get Vol. 1 of the Master collection just to have a complete trilogy. But it's up to you, don't take my word for it, I just think it's a great game.","","true","1710364602","1710364602","true","0","0","0.47826087474822998","false"
"1710290201","2641","393","45","45","0","76561198044317256","0","true","turkish","true","160437101","Metal Gear Solid 1 için aynı şeyi söyleyemem ama Pc'de Metal Gear Solid 2 ve 3 oynamanın en iyi yolu Master Collection sürümünden oynamak.","","false","1710319276","1710319276","true","0","3","0.539442241191864014","false"
"1710298185","1872","113","1001","1001","0","76561198833127726","0","true","english","false","160426726","[i] ""The greatest game ever created. The Metal Gear Solid Master Collection Version."" [/i]
[b] - Video-game Ocelot[/b], ᵖʳᵒᵇᵃᵇˡʸ



Amazing game, mediocre port, but nothing a combination of mods and patches can't fix.
I managed to get the gaming running on widescreen and increased render resolution. Had a  blast!","","false","1710298643","1710450466","true","1","2","0.527993440628051758","false"
"1710292950","900","41","55","55","0","76561198041902287","0","true","english","true","160423239","Inaccessible to new players whatsoever.
Emulation is awful
Good luck figuring out the controls if you've never played before, especially on Keyboard + mouse.","","false","1710293103","1710293317","false","1","6","0.478096157312393188","false"
"1702098552","0","10","2215","2215","0","76561198069405443","0","true","english","false","160422485","Bad port","","false","1710291858","1710291858","false","3","52","0.590423882007598877","false"
"1715637468","112","22","1690","2151","0","76561198189385691","0","true","english","false","160413229","eh.
6/10","","true","1710279298","1710279298","true","0","0","0","false"
"1711036813","0","8","251","1278","0","76561198910314139","0","true","english","false","160399312","So far so good - No bugs or anything.
The Nostalgia of playing this again is amazing.
Thank you for releasing this on Steam!!!","","true","1710263434","1710263434","true","0","0","0","false"
